first_name,last_name,age,latitude,longitude,sourced_2024,sourced_2025,gender,fund
Guy,Kuhn,70,-0.108403,37.400998,TRUE,TRUE,male,FUND2
Payton,Adams,32,-1.495092,36.198528,TRUE,FALSE,female,FUND1
Elwin,Crooks,53,2.150319,38.438223,TRUE,TRUE,female,FUND1
Graham,Leffler,69,2.492854,37.418685,FALSE,TRUE,female,FUND2
Renee,Treutel,39,-1.306661,38.41502,FALSE,FALSE,male,FUND2
Jaylon,Wolf,62,0.570506,37.835091,FALSE,FALSE,female,FUND2
Sanford,Heaney,38,2.352775,37.384804,FALSE,TRUE,female,FUND1
Brennon,Reynolds,76,2.288243,36.345384,FALSE,TRUE,male,FUND1
Hubert,Quigley,72,3.25404,36.171677,FALSE,FALSE,male,FUND3
Liam,Pfannerstill,71,3.226283,37.324487,TRUE,FALSE,male,FUND1
Ken,McDermott,55,-1.205001,37.902879,FALSE,TRUE,female,FUND1
Norbert,Walker,69,2.481868,37.259294,FALSE,TRUE,female,FUND2
Ashly,Wehner,66,2.047509,36.332138,FALSE,TRUE,female,FUND3
Kyler,Stoltenberg,75,-0.680312,36.305974,FALSE,FALSE,male,FUND2
Tyrell,Fisher,42,1.761115,36.648143,TRUE,TRUE,female,FUND3
Shayne,Marks,48,-0.472837,37.385174,FALSE,TRUE,male,FUND1
Lewis,Kessler,73,0.415302,37.126346,FALSE,TRUE,male,FUND1
Faye,Dickens,39,-0.369304,38.345645,TRUE,TRUE,male,FUND2
Lesly,Pollich-Cronin,51,-1.301874,37.310277,FALSE,FALSE,male,FUND3
William,Considine,65,1.911269,37.699221,FALSE,FALSE,female,FUND1
Maverick,Haley,20,-0.387168,36.172815,FALSE,TRUE,female,FUND1
Litzy,Wilkinson,36,-1.246502,37.317475,TRUE,TRUE,male,FUND3
Mina,Dickens,62,-0.823918,38.246067,TRUE,FALSE,female,FUND2
Fae,Rath,80,-1.257398,36.19553,TRUE,TRUE,male,FUND2
Karine,DuBuque,59,-1.088238,37.651031,TRUE,TRUE,male,FUND1
Carolina,Turner,55,1.915213,36.928122,FALSE,TRUE,male,FUND2
Flossie,Reichel,21,2.522637,37.938043,TRUE,TRUE,female,FUND3
Zachary,Jones,23,1.994979,37.508045,FALSE,FALSE,female,FUND1
Tamara,Ferry,61,-0.7559,37.725585,TRUE,TRUE,female,FUND1
Eldred,Cartwright,33,-0.493873,36.827657,FALSE,TRUE,female,FUND3
Eric,DuBuque,79,-1.42162,36.624879,FALSE,FALSE,female,FUND3
Ismael,Funk,22,-0.660827,38.336488,TRUE,FALSE,male,FUND1
Vivien,Rowe,53,-0.914371,36.929965,TRUE,TRUE,male,FUND1
Iliana,Kris,39,0.742909,36.542343,TRUE,FALSE,male,FUND2
Percy,Rath,53,2.250936,37.486837,TRUE,FALSE,male,FUND2
Ressie,Lowe,23,-1.509749,37.919115,TRUE,TRUE,male,FUND3
Ross,O'Connell-Swaniawski,38,2.666782,37.230132,FALSE,FALSE,male,FUND3
Virgil,Heathcote,44,2.426351,37.500338,TRUE,TRUE,female,FUND1
Anne,Paucek,35,-0.556536,36.666513,FALSE,FALSE,male,FUND1
Thalia,Herman,65,0.775985,38.291589,TRUE,FALSE,male,FUND1
Cristal,Yost,66,-0.112704,37.356082,FALSE,TRUE,male,FUND3
Alyson,Bechtelar,36,2.637719,37.534049,TRUE,FALSE,male,FUND3
Rebekah,Pagac,21,0.585114,36.164109,FALSE,FALSE,male,FUND2
Humberto,Crona,77,-1.02117,38.158537,FALSE,FALSE,male,FUND3
Edna,Gottlieb,27,2.244729,36.743377,TRUE,FALSE,female,FUND3
Lucas,Jacobs,61,-1.075493,36.74999,TRUE,FALSE,male,FUND2
Vella,Wyman,70,2.218937,36.544096,FALSE,FALSE,female,FUND2
Kaylah,Hahn,60,0.107413,36.199311,FALSE,FALSE,female,FUND3
Axel,Pacocha,52,0.131166,38.231277,TRUE,TRUE,male,FUND2
Helene,Quitzon-Treutel,78,2.354035,38.445127,FALSE,TRUE,female,FUND1
Markus,Abshire,24,-0.456819,37.305047,TRUE,FALSE,female,FUND1
Olen,Ziemann-Nolan,44,-0.930735,36.859194,TRUE,TRUE,male,FUND1
Alize,Ziemann,37,1.49065,36.589208,TRUE,FALSE,male,FUND1
Estrella,Carroll,39,-1.329157,37.932885,TRUE,FALSE,female,FUND1
Kolby,Schmeler,68,0.152319,36.884066,FALSE,FALSE,female,FUND1
Oda,Gerlach,29,2.902192,37.429951,TRUE,TRUE,male,FUND3
Kristian,Hermiston,36,1.388643,36.660879,TRUE,FALSE,male,FUND3
Horacio,King,24,2.015924,36.587395,FALSE,FALSE,male,FUND2
Alessandro,Abshire,23,-1.331164,36.217101,TRUE,FALSE,female,FUND3
Burnice,Kshlerin,33,-0.374244,36.173853,FALSE,TRUE,female,FUND2
Skye,Schiller,38,2.958039,38.399911,FALSE,TRUE,male,FUND3
Lambert,Crona,23,1.955634,38.110514,FALSE,TRUE,female,FUND1
Gust,Hintz,45,2.852841,37.859082,TRUE,TRUE,male,FUND1
Elinore,Tromp,31,2.697601,38.381134,FALSE,TRUE,female,FUND3
Forest,McDermott,76,1.505536,37.909328,FALSE,TRUE,male,FUND1
Melody,Olson-Ryan,26,2.315059,36.270017,FALSE,TRUE,male,FUND3
Ivory,Franey,31,1.209288,36.456597,TRUE,FALSE,male,FUND3
Dolores,Huels,37,0.130887,37.499157,TRUE,TRUE,male,FUND3
Guadalupe,Lemke,21,1.345488,38.325798,FALSE,FALSE,male,FUND2
Judah,Gottlieb,54,-1.513871,36.914983,TRUE,TRUE,female,FUND3
Dewayne,Bechtelar,64,-0.058599,36.480418,TRUE,TRUE,female,FUND1
Modesto,Champlin,25,2.840038,37.922695,FALSE,FALSE,female,FUND3
Araceli,Murphy,48,0.809539,36.62435,FALSE,FALSE,male,FUND2
Vicky,Mertz,39,-1.453441,37.615003,FALSE,FALSE,female,FUND1
Lupe,Price,78,-1.396066,38.230829,FALSE,TRUE,male,FUND3
Carolanne,Bechtelar,51,-1.192986,37.731774,TRUE,TRUE,female,FUND2
Lempi,Bechtelar,53,2.555808,36.524911,FALSE,TRUE,female,FUND2
Maybell,Stracke,22,3.09596,37.655268,FALSE,FALSE,female,FUND1
Tanya,Boehm,62,2.592236,36.55753,FALSE,TRUE,male,FUND1
Haley,Wiegand,29,2.569371,37.209171,TRUE,FALSE,male,FUND2
Ansel,Monahan,53,1.301938,36.5385,TRUE,FALSE,female,FUND1
Haley,Larson,59,1.293379,38.117641,TRUE,TRUE,female,FUND1
Madie,Little,40,2.41658,38.086617,TRUE,TRUE,male,FUND3
Malika,Johnson,71,-0.415587,36.973954,TRUE,FALSE,female,FUND3
Estrella,Larson,25,2.729578,37.416896,TRUE,TRUE,male,FUND1
Mafalda,Mraz,51,0.232503,37.913143,FALSE,FALSE,female,FUND2
Tom,Huel,21,-0.926346,36.412466,FALSE,TRUE,female,FUND1
Mustafa,Stehr,66,-0.514254,38.313521,TRUE,FALSE,female,FUND2
Khalid,Dickens,33,1.070507,37.756446,FALSE,TRUE,female,FUND2
Elaina,Dare,57,0.925144,36.54302,FALSE,FALSE,male,FUND3
Paris,Goyette,62,-0.75809,36.260249,TRUE,TRUE,female,FUND2
Julien,Wiza,24,1.223425,38.213129,TRUE,FALSE,male,FUND2
Anastacio,Blanda,63,3.257893,37.777526,FALSE,FALSE,male,FUND3
Amir,Leuschke,34,-0.211586,37.572056,FALSE,TRUE,male,FUND1
Katelynn,Towne,70,0.14148,36.770658,FALSE,TRUE,male,FUND3
Trever,Kris,49,-1.474939,37.852699,TRUE,TRUE,male,FUND1
Cleora,Altenwerth,21,3.030926,36.311692,FALSE,TRUE,male,FUND1
Lila,Prohaska,73,3.037002,38.136183,TRUE,FALSE,female,FUND2
Johanna,Aufderhar,37,0.92321,37.550917,FALSE,TRUE,male,FUND2
Gertrude,Botsford-Lowe,37,2.657065,37.182544,FALSE,TRUE,female,FUND3
Darrel,Labadie-Jenkins,40,1.862152,37.2618,FALSE,FALSE,male,FUND1
Patsy,Windler,68,1.06248,38.166958,TRUE,FALSE,male,FUND3
Dora,Gulgowski,49,0.841245,37.967771,TRUE,FALSE,male,FUND3
Elmo,Cremin,64,2.747823,37.354603,FALSE,TRUE,female,FUND2
Finn,Hickle,33,3.190358,38.311796,FALSE,FALSE,female,FUND1
Garfield,Leuschke,28,2.722054,37.23166,TRUE,TRUE,female,FUND3
Kade,Veum,22,2.223592,36.777175,FALSE,FALSE,female,FUND3
Jon,Koepp,44,2.782133,37.524717,TRUE,TRUE,male,FUND2
Jacklyn,Braun,67,-0.669622,37.22376,FALSE,FALSE,female,FUND2
Walker,Dickens,27,1.578682,38.445604,FALSE,FALSE,female,FUND1
Sylvester,Renner,52,2.865935,37.341551,FALSE,TRUE,male,FUND2
Kenna,Barrows,25,2.744873,38.168037,FALSE,FALSE,male,FUND3
Josue,Kihn,44,1.648773,37.102999,TRUE,FALSE,male,FUND3
Selina,Terry,37,1.350648,37.625835,TRUE,FALSE,female,FUND3
Mervin,Walker,52,0.186863,37.749575,FALSE,FALSE,male,FUND3
Vivien,Swaniawski,69,2.502025,37.350603,TRUE,FALSE,male,FUND3
Wendell,Reinger,31,2.913371,37.667949,TRUE,FALSE,female,FUND2
Ona,Hamill,37,2.30015,38.121868,TRUE,FALSE,female,FUND2
Fabiola,Crona,55,2.586034,38.44076,TRUE,TRUE,male,FUND2
Hardy,Kutch,33,1.063301,38.128531,TRUE,TRUE,female,FUND1
Fletcher,Leuschke,42,1.784602,37.45972,TRUE,TRUE,female,FUND2
Trenton,Connelly,25,-0.790854,36.60726,FALSE,FALSE,female,FUND3
Daryl,Prohaska,49,-0.240242,37.594337,TRUE,TRUE,male,FUND3
Edwina,Harvey,26,2.767934,36.247464,TRUE,TRUE,male,FUND3
Tomasa,Hamill,26,2.197664,37.672285,FALSE,FALSE,male,FUND1
Kellen,Tremblay,42,0.975875,36.250753,TRUE,FALSE,male,FUND3
Carlee,Kerluke,72,2.0543,38.083361,FALSE,FALSE,male,FUND3
Ignacio,Kohler,49,2.61421,36.323097,FALSE,FALSE,female,FUND1
Triston,Kozey,61,0.358434,38.286239,FALSE,TRUE,male,FUND3
Sheldon,Runolfsson,22,-1.529966,37.453211,TRUE,TRUE,female,FUND2
Catalina,Stiedemann,25,1.939843,38.274228,FALSE,FALSE,female,FUND1
Jamaal,Aufderhar,78,0.939401,37.980434,FALSE,TRUE,female,FUND3
Rickey,Aufderhar,60,1.475849,36.32307,TRUE,FALSE,female,FUND3
Marcellus,Rosenbaum,63,1.838289,36.200093,TRUE,TRUE,male,FUND2
Reanna,Wehner,71,2.791993,37.759545,TRUE,TRUE,male,FUND3
Billy,Kreiger,55,3.1894,38.083211,FALSE,TRUE,male,FUND1
Sofia,Terry,59,1.354349,37.024524,TRUE,FALSE,female,FUND1
Natasha,Brown,53,-0.951393,37.130353,FALSE,FALSE,male,FUND2
Alexandrea,Beahan,63,0.711343,38.226254,TRUE,FALSE,male,FUND2
Anne,Hyatt,72,3.286508,38.198572,TRUE,FALSE,female,FUND2
Berniece,Morar,31,0.210329,37.946304,TRUE,FALSE,female,FUND1
Rhianna,Lindgren,62,1.43188,37.739628,FALSE,TRUE,female,FUND3
Elian,Greenholt,57,-0.703779,37.243434,TRUE,TRUE,male,FUND3
Dwight,Kozey,47,2.278102,36.160935,TRUE,TRUE,male,FUND2
Randy,Jakubowski-Quitzon,38,0.206428,37.908255,TRUE,FALSE,male,FUND2
Jaren,Hickle,68,-0.338425,37.971125,FALSE,TRUE,female,FUND2
Delta,Medhurst,72,0.184047,37.247152,FALSE,FALSE,female,FUND1
Merle,Beatty,44,2.768664,37.066218,FALSE,TRUE,male,FUND3
Mazie,Okuneva,48,0.661138,38.320901,FALSE,TRUE,female,FUND3
Kory,Pfannerstill,76,2.325254,36.875814,FALSE,TRUE,female,FUND1
Peyton,Mann,40,-1.121575,36.940236,TRUE,TRUE,female,FUND3
Viva,Kuhlman,41,1.037345,37.737943,FALSE,TRUE,male,FUND2
Jameson,Grimes,72,-1.169222,37.549975,TRUE,TRUE,male,FUND3
Hipolito,Cormier,24,1.699558,38.058077,TRUE,FALSE,male,FUND3
Korbin,Bayer,51,2.529415,37.929054,FALSE,TRUE,male,FUND3
Myriam,Cronin,26,-0.487333,37.900193,FALSE,TRUE,female,FUND2
Erich,Lehner,74,-0.655453,36.273748,FALSE,FALSE,female,FUND1
Raina,Kulas,33,2.155887,38.000454,TRUE,FALSE,female,FUND3
Gerald,Weber,60,1.423446,38.331436,FALSE,FALSE,female,FUND3
Trycia,Ruecker,25,-1.023786,37.722523,TRUE,TRUE,female,FUND2
Jordan,Wisozk,53,2.791735,36.264175,TRUE,TRUE,female,FUND2
Allene,Lakin,58,0.438165,37.244125,TRUE,TRUE,female,FUND1
Carolanne,Murphy,59,-1.275355,36.871997,TRUE,TRUE,male,FUND2
Mekhi,Jones,22,2.590095,37.108733,TRUE,TRUE,male,FUND2
Daija,Jacobson,55,1.039347,38.409653,TRUE,TRUE,male,FUND3
Ryan,Lubowitz,41,1.762327,37.802172,FALSE,TRUE,male,FUND3
Raven,Kuphal-Welch,75,-0.417638,36.968008,FALSE,FALSE,female,FUND3
Earlene,Cronin,59,1.244569,36.636181,FALSE,FALSE,female,FUND3
Miles,Kerluke,59,-1.54147,36.779043,FALSE,TRUE,male,FUND3
Marlee,O'Conner,28,1.182169,36.773683,TRUE,TRUE,female,FUND3
Jayce,Kovacek-Berge,53,2.996613,38.343017,TRUE,TRUE,male,FUND1
Kariane,Littel,62,2.399309,36.519866,FALSE,FALSE,male,FUND3
Duane,Nitzsche,34,1.723735,36.171202,TRUE,TRUE,male,FUND3
Leone,Jacobson,49,2.664101,36.423023,TRUE,FALSE,male,FUND3
Jessy,Nicolas,41,0.515823,36.881623,FALSE,TRUE,male,FUND3
Savanna,Sporer,24,-0.263747,38.108759,TRUE,FALSE,male,FUND1
Felicia,Gulgowski,34,2.256574,36.864844,TRUE,TRUE,male,FUND3
Jessy,Rodriguez,79,-1.566786,37.964668,TRUE,FALSE,female,FUND2
Rey,Hamill,71,-0.019211,36.902858,TRUE,FALSE,male,FUND3
Kiera,Kunde,50,2.130735,37.27785,FALSE,TRUE,female,FUND3
Cicero,Hamill,23,-0.889559,37.555806,FALSE,TRUE,female,FUND1
Patience,Franecki,26,2.646221,38.061249,FALSE,FALSE,female,FUND1
Emilio,Borer,80,2.356949,38.166549,TRUE,FALSE,female,FUND1
Keira,Mann,22,-1.057359,36.247068,TRUE,FALSE,male,FUND2
Reba,Rutherford,65,-1.027656,37.692122,FALSE,TRUE,female,FUND1
Marlen,Sanford-Ullrich,23,1.045613,38.452353,FALSE,TRUE,female,FUND3
Brendon,D'Amore,44,-0.531351,37.596381,TRUE,TRUE,female,FUND3
Walker,Kuhlman,55,1.983291,36.392912,FALSE,FALSE,female,FUND3
Baron,Larson,39,2.342851,38.159158,TRUE,FALSE,male,FUND1
Keanu,Lindgren,79,-0.469179,37.445919,FALSE,TRUE,female,FUND1
Frederick,Metz-Batz,76,0.256775,36.347924,TRUE,FALSE,female,FUND3
Gregoria,Ferry,51,1.463604,37.177104,TRUE,FALSE,female,FUND2
Ocie,DuBuque,31,0.152188,36.751052,TRUE,TRUE,female,FUND1
Marley,Harris-Reinger,48,-0.832988,36.39882,TRUE,TRUE,female,FUND3
Andrew,Boyer,74,-0.991967,37.753566,FALSE,TRUE,female,FUND1
Fern,McKenzie,79,1.249553,36.75753,FALSE,TRUE,female,FUND3
Yadira,Lowe,34,-0.292997,37.575824,FALSE,FALSE,male,FUND2
Christa,Rippin,69,1.017687,36.363638,TRUE,FALSE,male,FUND2
Geo,Stehr,70,2.201812,38.281219,TRUE,TRUE,male,FUND3
Frederique,Murphy,78,3.298772,37.499911,TRUE,TRUE,male,FUND1
Winifred,Boehm,62,-0.355711,36.580641,TRUE,FALSE,female,FUND1
Orin,Mante,20,0.792003,36.215164,TRUE,TRUE,female,FUND2
Kaylie,Goldner-Torp,42,2.635346,37.952987,FALSE,TRUE,male,FUND1
Maxwell,Lehner,59,2.546636,38.225375,TRUE,TRUE,male,FUND3
Olaf,Balistreri,23,2.755287,37.512019,TRUE,FALSE,female,FUND2
Stevie,Schowalter,47,2.193582,37.973797,TRUE,TRUE,male,FUND1
Gerardo,Anderson,26,1.689411,37.458186,TRUE,FALSE,female,FUND2
Oscar,Halvorson,48,1.240168,37.156408,TRUE,TRUE,male,FUND2
Jamie,Thompson,66,1.793486,37.167671,TRUE,TRUE,female,FUND3
Cornell,Jaskolski,38,-0.902493,36.755225,TRUE,FALSE,male,FUND1
Miguel,Sanford,62,3.28557,38.015944,FALSE,TRUE,male,FUND3
Declan,O'Reilly,37,3.078178,36.679026,FALSE,TRUE,female,FUND2
Einar,Rempel,42,1.439272,36.221426,FALSE,FALSE,male,FUND1
Ryley,Windler,22,-0.368881,38.441725,FALSE,TRUE,female,FUND2
Stan,Bogisich,63,1.059738,37.391941,TRUE,FALSE,male,FUND3
Hayden,Larson,20,-0.675519,37.789083,TRUE,TRUE,male,FUND3
Kayleigh,Doyle,55,-1.517739,37.479691,TRUE,TRUE,female,FUND2
Cicero,Mills,26,3.100412,38.427095,TRUE,TRUE,female,FUND1
Janet,Roob,36,-0.517778,36.173503,FALSE,TRUE,female,FUND2
Bertha,Conroy,61,3.140301,38.260338,TRUE,TRUE,female,FUND3
Leopoldo,Schmitt,38,2.340287,36.76842,TRUE,TRUE,female,FUND1
Monte,Boyle,53,1.782771,36.298182,FALSE,FALSE,male,FUND2
Reilly,Hodkiewicz,50,1.213273,36.651946,FALSE,TRUE,female,FUND2
Joan,Haley,22,-1.166218,38.195165,FALSE,TRUE,male,FUND3
Harold,Waelchi,27,-0.492694,37.829818,TRUE,TRUE,female,FUND1
Emery,Hamill,51,3.160802,37.923428,FALSE,TRUE,female,FUND1
Hosea,Kautzer,70,-0.500319,37.803584,FALSE,TRUE,female,FUND1
Tommie,Wuckert,21,0.513776,36.876667,TRUE,TRUE,female,FUND1
Magnus,Volkman,77,2.357689,36.303562,FALSE,FALSE,female,FUND2
Ellsworth,Will,79,-0.4186,37.991401,FALSE,FALSE,female,FUND3
Gilbert,Feeney,34,-0.035418,37.089133,TRUE,FALSE,male,FUND2
Rosendo,Mueller,52,2.771797,37.82736,FALSE,TRUE,female,FUND3
Rosina,Schimmel,32,2.072288,38.151585,TRUE,FALSE,male,FUND2
Cassandra,Sauer,60,2.642436,36.161053,FALSE,FALSE,female,FUND1
Crystel,Funk,52,3.024497,38.360759,TRUE,TRUE,male,FUND3
Rosina,Ullrich,79,2.120925,37.29053,TRUE,FALSE,male,FUND3
Sid,Bahringer,54,2.679671,37.716269,TRUE,FALSE,female,FUND1
Tommie,Effertz,64,0.008259,37.406255,TRUE,TRUE,female,FUND1
Minnie,Herzog,32,3.019166,37.753105,TRUE,TRUE,female,FUND3
Toni,Stracke,46,2.563717,36.201209,TRUE,FALSE,female,FUND2
Jonas,White,23,1.855967,36.613314,FALSE,FALSE,female,FUND3
Murray,Reichert,47,-1.494641,38.444433,TRUE,TRUE,male,FUND3
Verner,Tillman,48,0.728052,37.096097,TRUE,TRUE,female,FUND2
Quinten,Kirlin,49,0.577059,38.268031,TRUE,FALSE,male,FUND2
Terry,Beier-Dach,27,1.970504,38.285747,FALSE,FALSE,male,FUND2
Liliana,Shields,30,1.969552,37.478381,FALSE,TRUE,male,FUND3
Jensen,Nitzsche,51,2.130832,37.540422,FALSE,TRUE,male,FUND3
Ally,Rippin,71,-0.414422,37.053606,TRUE,FALSE,female,FUND3
Lourdes,Pfannerstill,31,0.4696,36.418635,FALSE,TRUE,female,FUND3
Levi,Jerde,37,2.626924,37.687845,FALSE,FALSE,male,FUND1
Wilson,Schmidt,64,3.033792,36.889307,TRUE,FALSE,male,FUND2
Hailey,Gerlach,38,2.521813,36.730085,TRUE,TRUE,male,FUND3
Oscar,Kilback,36,0.872635,37.98854,TRUE,FALSE,female,FUND2
Bartholome,Hickle,27,3.040588,37.548012,FALSE,TRUE,male,FUND1
Cassandre,Frami,59,-0.649341,36.812479,TRUE,FALSE,male,FUND1
Camylle,Medhurst,29,0.098197,37.563764,FALSE,TRUE,male,FUND2
Kaitlin,Klein,29,0.797921,36.592519,TRUE,FALSE,female,FUND1
Jackeline,Kuphal,21,-0.959932,37.384982,TRUE,FALSE,male,FUND1
Norene,Gottlieb,25,-0.219196,37.840046,FALSE,TRUE,female,FUND3
Cooper,Hayes,76,2.05431,38.41175,TRUE,TRUE,female,FUND3
Noemie,McKenzie,79,2.843947,36.544815,TRUE,FALSE,female,FUND1
Ari,Kerluke,40,2.040419,37.871184,TRUE,TRUE,female,FUND3
Lily,Trantow,68,0.411499,36.526755,TRUE,TRUE,male,FUND3
Tamara,Schneider,42,0.6592,38.269812,TRUE,TRUE,male,FUND2
Heber,Abbott,72,-0.046992,37.450418,TRUE,TRUE,male,FUND3
Dora,Hoppe,40,1.585033,37.534499,TRUE,FALSE,female,FUND2
Damian,Gulgowski,41,2.259042,37.228451,FALSE,TRUE,female,FUND1
Alanna,Greenfelder,76,-1.181013,37.382778,FALSE,TRUE,male,FUND2
Ines,Kreiger,67,0.400609,36.642064,FALSE,FALSE,female,FUND3
Sigmund,Jaskolski,37,2.910063,38.405764,TRUE,FALSE,male,FUND2
Leopoldo,Dietrich,75,2.34092,36.464437,FALSE,TRUE,female,FUND1
Alexanne,Cruickshank,53,-0.969095,37.842968,FALSE,TRUE,female,FUND3
Phoebe,Halvorson,48,-1.174136,36.45677,TRUE,TRUE,female,FUND3
Letha,Heller,70,-0.56489,36.842432,FALSE,FALSE,male,FUND3
Estelle,Olson,73,-0.798039,36.583136,FALSE,TRUE,male,FUND3
Mark,Gorczany,50,0.253738,37.274737,TRUE,FALSE,female,FUND3
Velma,Ferry,36,-0.81906,36.249443,TRUE,TRUE,female,FUND1
Jalyn,Harvey,27,0.758317,38.132261,TRUE,TRUE,male,FUND3
Danyka,Oberbrunner-Kautzer,44,1.745015,36.991274,FALSE,FALSE,female,FUND2
Luther,Murphy,35,1.192056,38.300817,FALSE,TRUE,female,FUND2
Roslyn,Rutherford,45,1.67039,37.730507,FALSE,FALSE,female,FUND1
Scot,Becker,79,-1.565948,38.198302,FALSE,FALSE,female,FUND1
Maxie,Bergstrom,64,1.81847,37.627966,TRUE,TRUE,female,FUND2
Katrina,Emmerich,42,2.626967,37.347874,TRUE,FALSE,female,FUND3
Jettie,Kozey,68,3.194227,36.213851,FALSE,FALSE,female,FUND1
Davin,Klein,72,1.678458,38.420627,FALSE,FALSE,male,FUND2
Fritz,Schultz,52,0.287388,37.290279,TRUE,FALSE,female,FUND1
Zane,Dickens-Koch,31,1.737507,36.526119,TRUE,FALSE,male,FUND1
Larissa,Simonis,31,3.132473,37.831515,TRUE,FALSE,female,FUND3
Maximus,Jacobson,61,-1.105194,36.969107,TRUE,FALSE,female,FUND3
Darren,Nicolas-Oberbrunner,53,-0.73522,37.960051,TRUE,FALSE,male,FUND2
Beverly,Willms,47,1.634484,36.311379,TRUE,TRUE,male,FUND1
Seamus,Bednar,48,2.707933,36.498197,FALSE,FALSE,male,FUND3
Jamal,Kilback,33,3.058832,36.398984,TRUE,FALSE,male,FUND1
Caitlyn,Lowe,73,-0.9987,36.629947,FALSE,FALSE,male,FUND2
Rico,Johns,42,-0.615738,36.593295,FALSE,FALSE,male,FUND1
Wellington,Mills-Cole,49,-1.421786,36.931587,TRUE,FALSE,female,FUND1
Kevin,Hauck,27,2.92633,37.953437,FALSE,TRUE,male,FUND1
Fernando,Hauck,22,1.666995,38.363083,TRUE,TRUE,male,FUND3
Emmet,Tremblay,22,0.840338,37.265866,FALSE,FALSE,male,FUND3
Jailyn,Hyatt,55,2.875781,37.211812,TRUE,TRUE,female,FUND2
Robyn,Yundt,50,-1.057482,36.72737,TRUE,FALSE,female,FUND2
Kenneth,Leuschke,51,2.123434,37.380069,TRUE,TRUE,female,FUND2
Claud,Lueilwitz,76,1.41942,36.899024,TRUE,TRUE,female,FUND1
Duncan,Bergstrom,62,0.399211,37.177996,FALSE,TRUE,female,FUND1
Pamela,Kohler,45,2.40888,36.625387,TRUE,FALSE,male,FUND1
Roscoe,Cole,65,-0.283531,36.642968,FALSE,TRUE,female,FUND3
Keeley,Corwin,20,0.062059,36.509356,FALSE,TRUE,male,FUND3
Geraldine,Conroy,71,1.656441,37.117093,TRUE,FALSE,female,FUND3
Walker,Metz,55,1.121601,37.337643,FALSE,FALSE,female,FUND2
Zoey,Hegmann,28,0.677525,37.453748,FALSE,FALSE,female,FUND1
Tess,Rath,61,-0.102221,38.086638,TRUE,TRUE,male,FUND1
Lilyan,Strosin,36,0.967991,37.099826,TRUE,TRUE,female,FUND1
Tyshawn,Metz,57,-0.080565,36.945048,TRUE,FALSE,male,FUND3
Lavon,Rolfson,49,3.146168,37.379232,TRUE,FALSE,female,FUND2
Elbert,O'Hara,26,2.691814,38.08251,TRUE,TRUE,male,FUND3
Deondre,O'Connell,61,0.103062,38.013719,TRUE,TRUE,male,FUND3
Raquel,White,39,0.40424,38.420204,FALSE,FALSE,female,FUND2
Anya,Waelchi,30,1.973148,37.865465,TRUE,TRUE,male,FUND2
Reilly,Wiegand,64,-0.384649,37.403217,FALSE,FALSE,male,FUND3
Elena,Hilll,32,2.230103,37.769159,TRUE,TRUE,female,FUND1
Albin,Schroeder,44,-0.717215,37.400059,TRUE,FALSE,male,FUND3
Anthony,Maggio,56,-0.264582,37.019463,FALSE,TRUE,male,FUND2
Tyler,Langosh,47,0.549436,38.387648,FALSE,FALSE,female,FUND2
Cornell,Heathcote,30,-0.932601,36.909346,FALSE,FALSE,female,FUND2
Abigayle,Dickens,41,1.999059,37.460361,TRUE,FALSE,female,FUND1
Mackenzie,Hand,40,2.400494,37.140439,FALSE,TRUE,male,FUND1
Bobbie,Streich,42,-1.21559,37.771008,FALSE,TRUE,male,FUND1
Isac,McDermott,80,1.154952,37.713546,FALSE,FALSE,male,FUND1
Korbin,Zemlak,54,-0.031232,37.909253,FALSE,FALSE,female,FUND2
Amelie,Hegmann,63,-0.737189,36.704335,FALSE,FALSE,female,FUND2
Alisha,Abshire,65,2.13863,37.737708,TRUE,TRUE,male,FUND3
Emanuel,Raynor,78,0.328829,38.425627,TRUE,FALSE,male,FUND3
Lindsay,Nienow,24,1.264957,36.758391,FALSE,TRUE,male,FUND3
Marisol,Heathcote-Ortiz,59,-0.35733,36.347169,FALSE,TRUE,male,FUND2
Arthur,VonRueden,63,0.649753,37.52396,TRUE,TRUE,female,FUND3
Michele,Flatley,50,2.820431,37.513504,TRUE,FALSE,male,FUND3
Ted,Klein,66,1.988831,38.062429,TRUE,TRUE,male,FUND1
Kayli,Erdman,64,0.98241,36.614306,TRUE,FALSE,female,FUND1
Mitchel,DuBuque,33,-0.237974,36.744766,TRUE,FALSE,female,FUND2
Maximo,Ledner,29,0.374236,38.338489,TRUE,FALSE,female,FUND2
Toy,Strosin,32,-0.444156,36.878673,FALSE,FALSE,female,FUND1
Donavon,Kuvalis,67,1.589591,37.189189,FALSE,FALSE,female,FUND1
Marianne,Jakubowski,31,1.946561,36.208973,FALSE,TRUE,male,FUND3
Titus,Gorczany,39,-1.114385,36.955049,FALSE,TRUE,female,FUND2
Elza,Klein,77,-1.181718,36.765949,FALSE,TRUE,male,FUND3
Ward,Smitham,47,2.156651,36.578344,FALSE,FALSE,female,FUND1
Yoshiko,Robel,45,0.902929,37.124227,TRUE,FALSE,female,FUND1
Terrence,Blanda,42,-1.528985,36.301441,TRUE,TRUE,female,FUND3
Novella,Hoeger,26,1.055121,37.29014,TRUE,FALSE,female,FUND1
Ima,Lemke,55,-0.947981,37.774926,TRUE,FALSE,male,FUND2
